,0
1705,2.905974
1706,2.6931655
1707,2.5569994
1708,2.6582448
1709,2.7753975
1710,2.7922966
1711,2.9222698
1712,3.054367
1713,3.1540892
1714,3.2609427
1715,3.4047842
1716,3.5014822
1717,3.518385
1718,3.5771012
1719,3.6882834
1720,3.8223433
1721,3.929267
1722,3.8565063
1723,3.8023543
1724,3.760853
1725,3.6531012
1726,3.5361006
1727,3.4055033
1728,3.2129543
1729,3.0259345
1730,2.887067
1731,2.7654903
1732,2.7152283
1733,2.621434
1734,2.5096211
1735,2.311037
1736,2.022391
1737,1.7851458
1738,1.6336591
1739,1.4911646
1740,1.3850206
1741,1.3347577
1742,1.3004122
1743,1.3628774
1744,1.4206283
1745,1.5999051
1746,1.7385322
1747,1.8903508
1748,2.1135185
1749,2.2519915
1750,2.1409998
1751,2.0846198
1752,2.206987
1753,2.5783978
1754,2.8078296
1755,2.9785926
1756,3.1212592
1757,3.2331555
1758,3.299429
1759,3.4465847
1760,3.4632034
1761,3.586557
1762,3.7834125
1763,3.8931217
1764,3.9926598
1765,4.248974
1766,4.428343
1767,4.740305
1768,4.8916483
1769,4.966876
1770,5.018734
1771,5.069508
1772,4.9836907
1773,4.8432775
1774,4.734138
1775,4.651247
1776,4.575733
1777,4.3964105
1778,4.257449
1779,4.078889
1780,3.9411824
1781,3.3724997
1782,3.0798833
1783,2.6150846
1784,2.2902515
1785,2.106651
1786,1.9635552
1787,1.7439424
1788,1.4957958
1789,1.289328
1790,1.0420605
1791,0.8910051
1792,0.82448447
1793,0.80727476
1794,0.8341564
1795,0.9127151
1796,0.93238574
1797,0.9246601
1798,0.92523277
1799,0.94831204
1800,1.0616199
1801,1.3239001
1802,1.6909648
1803,2.1328707
1804,2.539603
1805,2.929535
1806,3.233711
1807,3.5147283
1808,3.8346846
1809,4.046967
1810,4.2037053
1811,4.378847
1812,4.490412
1813,4.6245203
1814,4.7214217
1815,4.772388
1816,4.707606
1817,4.6468797
1818,4.662485
1819,4.6011405
1820,4.538756
1821,4.4643
1822,4.3185024
1823,4.11123
1824,3.9256897
1825,3.7031744
1826,3.5278685
1827,3.3675478
1828,3.1907597
1829,3.0253634
1830,2.9446843
1831,2.8200388
1832,2.7365577
1833,2.662853
1834,2.442957
1835,2.3159585
1836,2.2251387
1837,2.1722486
1838,2.1253016
1839,2.062434
1840,2.0517504
1841,1.9490334
1842,1.8755784
1843,1.7964046
1844,1.798284
1845,1.7716651
1846,1.7510202
1847,1.6553507
1848,1.5789428
1849,1.5258474
1850,1.4838825
1851,1.4092577
1852,1.3575578
1853,1.2878275
1854,1.2565875
1855,1.2211232
1856,1.1852415
1857,1.1569107
1858,1.0532194
1859,1.0215834
1860,0.9951822
1861,0.999311
1862,1.0085474
1863,0.9743973
1864,0.96562296
1865,0.95874494
1866,0.93787545
1867,0.92197645
1868,0.90826756
1869,0.88881713
1870,0.9024046
1871,0.91537106
1872,0.9457288
1873,0.9705873
1874,0.99017304
1875,1.0423589
1876,1.0673457
1877,1.0691534
1878,1.0706683
1879,0.9634916
1880,0.88983196
1881,0.8658233
1882,0.805483
1883,0.74793124
1884,0.6910871
1885,0.64340276
1886,0.59540284
1887,0.5804078
1888,0.5767591
1889,0.5733505
1890,0.5642728
1891,0.596069
1892,0.62803686
1893,0.6590123
1894,0.69865084
1895,0.76198375
1896,0.7991361
1897,0.8315677
1898,0.87924
1899,0.92201513
1900,0.9539662
1901,0.98330706
1902,1.0019627
1903,1.0357374
1904,1.0538889
1905,1.0715927
1906,1.0999693
1907,1.1197982
1908,1.1300061
1909,1.1421258
1910,1.0648898
1911,1.0010692
1912,0.944326
1913,0.885407
1914,0.83970565
1915,0.8063805
1916,0.7769623
1917,0.76483524
1918,0.74765164
1919,0.7276254
1920,0.6926556
1921,0.66809595
1922,0.6492113
1923,0.63540345
1924,0.63533366
1925,0.63166046
1926,0.6290943
1927,0.6244352
1928,0.6139146
1929,0.60780364
1930,0.613827
1931,0.6007279
1932,0.586538
1933,0.57305264
1934,0.5570772
1935,0.54350233
1936,0.53154176
1937,0.51673275
1938,0.5337576
1939,0.5418635
1940,0.5503342
1941,0.5523732
1942,0.5449272
1943,0.52692705
1944,0.5195634
1945,0.51037127
1946,0.49927104
1947,0.48278394
1948,0.46900657
1949,0.467674
1950,0.458981
1951,0.44334674
1952,0.42223334
1953,0.41131037
1954,0.40372503
1955,0.39415732
1956,0.3854389
1957,0.38332683
1958,0.38444474
1959,0.39325705
1960,0.3939996
1961,0.40246606
1962,0.40615323
1963,0.4177136
1964,0.42907748
1965,0.43500918
1966,0.44273287
1967,0.4452462
1968,0.44943273
1969,0.469524
1970,0.48515394
1971,0.4924169
1972,0.5005743
1973,0.50505245
1974,0.50218713
1975,0.5023205
1976,0.49932253
1977,0.4635433
1978,0.42458543
1979,0.39503273
